"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"341286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,0
"89646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"571311",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"32582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
"349780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,7,17,0,0,0,0,0
"530809",0,0,0,0,1,0,0,0,1,2,0,0,4,2,2,0,4,3,113,1124,441,2,0,3,1,0
"543963",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139981",2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
"51207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"324503",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234358",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78477",178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"336892",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559243",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"308614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"353756",0,0,0,1,0,0,0,1,0,0,2,3,438,469,615,5,2,1,0,3,0,1,0,2,0,0
"156986",92,11,0,0,0,0,0,1,0,0,4,30,353,741,296,1,2,0,0,0,0,0,1,0,0,0
"155536",282,2,2,0,0,0,0,0,2,0,1,16,348,423,626,5,1,2,1,0,1,1,2,1,1,0
"142645",45,167,8,3,3,0,2,3,7,1,24,31,4814,4639,4605,32,6,3,2,8,3,3,19,18,3,2
"587540",19,5,0,0,0,0,0,0,2,1,2,4,740,1050,1304,5,1,0,0,1,0,0,0,3,1,0
"244867",7,7,2,3,1,1,0,1,20,13,50,66,10766,10450,12106,48,16,12,0,8,5,2,24,43,5,4
"550828",7,161,2,0,0,2,2,2,0,0,0,1,25,32,36,0,0,0,1,5,0,0,0,1,0,0
"114472",1,3,0,0,0,0,0,0,0,0,0,0,23,25,30,0,0,0,0,0,0,0,0,0,0,0
"584489",68,10,33,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"248771",87,26,973,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0
"313985",2308,1464,4749,1,1,3,78,30,0,1,1,1,7,11,5,0,1,1,3,13,5,2,0,9,5,14
"137192",180,96,96,0,0,0,94,0,2,0,0,0,1,4,1,0,0,0,0,1,1,0,0,0,0,0
"551472",23,58,13,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,6,0,0,0,0,0
"512616",35,10,98,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,1
"75633",1235,169,64,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,1,5,1,0
"222645",1,82,1,0,0,1,0,4,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
"277765",186,15,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0
"105915",426,183,6,0,0,41,9,0,0,0,0,0,3,8,11,0,0,1,2,21,8,0,0,2,2,0
"255261",4,0,1,0,0,0,0,0,0,0,0,1,9,13,22,0,0,0,0,2,1,0,0,1,0,0
"458397",1,3,90,0,0,0,5,0,0,0,0,0,1,5,2,0,0,0,2,2,1,0,0,0,0,0
"581900",190,644,155,1,1,0,0,0,2,3,5,10,682,1366,1264,9,2,1,0,2,1,0,2,4,2,0
"332476",164,452,2,0,1,0,0,6,2,1,3,3,145,446,449,5,0,0,0,2,2,1,1,4,1,0
"537797",158,194,0,0,0,0,30,0,0,0,0,0,4,16,0,0,1,0,3,7,4,0,0,0,0,0
"232138",1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"154435",14,77,46,0,0,0,0,0,3,1,31,16,992,1614,1514,4,1,1,0,0,2,1,3,5,0,0
"332574",0,0,0,0,0,0,1,0,0,1,7,2,387,429,266,3,0,0,0,0,1,0,1,0,0,0
"593006",372,1440,3,1,0,0,0,0,1,0,9,0,7,9,14,0,0,0,0,2,0,0,0,2,1,0
"84768",3521,3964,151,3,3,3,71,0,0,0,3,8,11,77,57,0,2,2,0,6,1,2,0,22,6,0
"511463",59,1009,6,0,1,0,0,0,3,8,391,76,76,654,254,3,0,1,1,0,0,0,1,3,0,0
"532025",273,16,0,0,0,0,17,0,0,0,0,0,2,11,7,0,0,0,0,1,0,0,0,2,0,0
"206356",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157709",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357680",31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544749",8246,129,2,4,3,0,2,0,4,0,0,1,14,7,5,2,2,2,0,1,6,1,1,47,2,3
"156500",1156,1470,3,0,1,0,20,0,1,0,0,1,16,16,46,0,0,0,0,2,0,1,2,5,6,1
"509622",2830,9046,70,4,2,4,5,0,1,1,0,2,7,24,43,1,0,4,0,2,2,4,2,20,18,1
"20938",29,45,1,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,1,0,0,0,0,1,0
"366851",1787,488,11,2,2,0,0,0,1,0,1,0,1,5,16,0,1,1,0,0,2,1,0,10,0,3
"235634",804,81,1,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0
"27669",12801,3702,252,1,1,3,7,11,2,2,2,2,12,20,9,0,3,3,0,3,4,3,2,52,14,3
"156654",196,110,6,0,0,0,0,0,0,0,2,0,42,189,66,0,0,0,0,0,0,1,0,0,0,0
"153003",601,1752,1,3,1,1,4,0,2,0,1,0,9,8,14,0,0,0,0,0,0,0,0,2,3,1
"215516",419,2583,3,0,0,0,16,0,0,0,0,1,12,54,45,0,0,1,0,0,1,0,0,3,6,1
"150982",339,178,0,0,0,0,11,0,0,0,0,0,1,14,4,0,0,0,0,2,0,0,0,2,0,0
"572643",338,76,7,0,0,0,17,0,0,0,0,1,9,45,45,0,0,0,0,0,0,1,0,1,0,0
"364617",47,128,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0
"560106",216,316,202,0,1,0,13,0,1,1,3,2,221,197,340,2,1,0,0,0,1,1,1,3,2,0
"310791",10,54,246,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,1
"247980",85,163,7,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0
"564301",2118,125,1,1,1,0,150,17,0,1,4,3,110,306,245,2,1,0,0,1,1,2,0,15,1,0
"47916",22598,2279,12,5,11,4,116,1,2,0,8,3,49,58,51,1,3,2,2,4,4,4,3,127,12,2
"274454",52,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522839",62,58,27,0,0,0,0,0,0,0,0,0,4,54,51,0,0,0,2,6,5,0,0,0,0,0
"254180",20,4,0,0,0,0,0,0,1,0,1,1,68,51,58,1,1,0,0,0,0,0,0,1,0,0
"93707",10,343,0,0,0,1,0,1,0,0,0,2,7,38,28,1,3,0,0,8,18,0,0,0,1,0
"164514",1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"258787",33,20,11,0,0,0,0,0,0,0,2,0,1,0,1,0,10,0,20,514,455,1,0,5,0,0
"264970",0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,6,4,0,0,0,0,0
"194499",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,12,27,28,324,133,0,0,1,0,0
"526439",0,23,0,0,0,0,0,1,1,1,0,0,1,0,0,3,98,12,158,283,131,0,0,2,0,1
"273639",0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,5,34,124,277,93,1,0,0,0,0,0
"242728",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,6,0,0,0,0,0
"90324",0,0,1,1,1,0,0,0,2,4,0,0,3,0,1,0,24,78,267,305,62,0,0,0,0,2
"545040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,112,21,3,0,0,0,0,0
"258873",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,44,217,162,12,0,0,0,0,1
"589587",0,3,4,0,0,0,1,1,2,3,1,0,0,3,4,0,5,134,405,2207,811,1,0,5,0,1
"562037",0,1,15,1,0,0,0,0,0,1,0,0,0,4,5,2,19,6,12,538,246,1,0,4,0,0
"576093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,0,0,0,0,0
"7630",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,138,1,5,3,0,0,0,0,0
"95937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,18,0,0,0,0,0
"348724",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,38,289,125,0,0,0,0,0
"98135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,7,0,0,0,0,0
"146366",0,0,0,0,0,0,0,1,0,0,0,0,3,5,3,1,5,3,19,807,391,3,1,1,1,1
"261609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,10,17,4,0,0,0,0,0
"261285",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,92,131,79,2,0,0,0,0
"341821",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,66,290,207,0,0,1,0,0
"166442",6,29,0,0,0,0,0,0,1,0,1,1,2,3,0,11,44,26,127,376,338,1,0,1,0,0
"574507",1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11,7,224,387,275,0,1,4,0,0
"561739",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,8,14,7,0,0,0,0,0
"515916",15,58,0,0,0,0,0,1,1,1,0,0,5,1,6,3,124,14,99,408,259,1,0,5,1,0
"581953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"513570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,64,41,0,0,0,0,0
"202816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,5,0,0,0,0,0
"257849",0,0,1,0,0,1,1,1,4,4,4,0,3,2,1,1,10,10,184,2221,978,2,0,11,0,2
"553394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,28,20,0,0,0,0,0
"511326",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,7,5,27,22,8,0,0,1,0,0
"155768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,85,44,0,0,0,0,0
"347251",0,0,0,0,0,1,0,0,12,0,0,0,3,1,0,3,26,1910,1,0,0,0,0,0,0,0
"137174",0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,3,11,167,181,516,129,0,0,1,0,0
"146458",7,3,0,0,0,0,0,0,0,1,0,1,0,1,1,1,7,2,127,949,386,2,1,0,1,0
"201369",2,1,1,0,0,0,0,0,0,0,19,1,4,6,2,0,1,0,7,74,42,0,0,4,3,2
"100439",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,30,189,64,1,0,0,0,0
"7634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,29,147,41,1,0,0,0,0
"585866",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,4,97,273,123,1,1,0,0,0
"311399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,55,64,17,0,0,0,0,0,0
"336977",0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,12,2,88,1064,409,1,0,7,0,1
"160646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,4,1,0,0,0,0,0
"356249",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,0,0,1,1,0
"188380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"361994",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,16,5,0,0,0,1,0
"338034",0,0,0,0,0,0,0,0,0,2,1,2,95,374,506,3,1,0,0,7,17,0,0,2,0,0
"243981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
"238593",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,3,6,7,0,0,0,0,0
"558595",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,18,70,6,0,0,0,0,0
"588362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,48,71,1,0,0,0,0
"327055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,34,22,0,0,0,0,0
"311073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"258366",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,23,597,192,2,0,1,0,0
"311213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0
"221067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0
"276755",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,16,3,31,193,110,0,0,2,0,0
"312336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,2,0,0,0,0,0
"559794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,28,42,61,0,0,0,0,1
"312465",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,0,2,17,2,0,0,0,0,0
"169426",0,1,0,0,1,0,0,0,1,1,1,0,7,30,26,2,11,0,59,446,146,0,0,2,0,0
"554137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0
"301947",3,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,1,0,0,9,9,0,0,0,0,0
"264901",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,16,10,13,0,0,0,0,0
"181525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,0,0
"563256",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0
"317142",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"548961",258,46,0,0,0,0,0,0,0,0,0,0,5,24,25,0,0,0,0,1,1,0,0,0,1,0
"554186",49,15,4,0,0,0,0,0,0,1,0,0,0,5,8,0,0,0,0,2,0,0,0,0,0,0
"309308",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83068",1327,300,145,0,0,3,0,0,1,0,0,0,16,79,72,0,0,0,1,17,3,0,0,4,0,1
"571867",69,145,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565462",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,56,316,124,2,1,2,0,0
"263799",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,61,461,204,0,0,1,1,1
"561386",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,52,254,170,1,0,1,0,0
"538992",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"175214",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"545461",0,0,0,0,0,0,0,0,0,0,0,0,7,52,22,0,0,0,0,0,0,0,0,0,0,0
"575230",1,0,0,0,0,0,1,0,0,0,0,3,6,18,4,0,4,0,1,27,54,0,0,1,0,0
"89553",8,9,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,1,0,0
"539039",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
"292288",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,48,57,0,0,0,1,0
"527507",2,2,0,1,2,1,1,3,6,3,9,1,3,3,8,3,30,10,313,21302,8396,14,5,54,1,2
"202468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,40,0,0,0,0,0
"251981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,13,148,85,0,1,1,0,0
"278708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,4,0,0,0,0,0
"559269",0,0,0,0,0,0,0,0,0,0,0,1,4,11,10,0,0,4,1,26,44,0,0,0,0,0
"7628",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,5,0,0,0,0,0
"221888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,3,0,1,0,0,3,5,4
"520399",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,10,2,23,8,0,0,1,0,0
"157596",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,2,4,0,0,0,0,0
"168486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,13,29,13,0,0,0,0,0
"245592",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,34,699,177,0,0,1,0,0
"260942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"186089",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,11,7,0,0,0,0,0
"564511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,0,0,0,0,0
"170190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"316421",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"401916",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"166871",0,1,1,0,0,0,1,1,3,1,4,0,2,7,1,1,5,1,86,1421,540,3,0,6,1,1
"278349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,60,46,1,0,0,0,0
"550474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,65,5,0,0,0,0,0
"574531",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,4,0,0,0,0,0,0
"537328",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,18,7,0,0,0,0,0
"589714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0
"571233",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,136,120,0,0,1,0,0
"201858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
"265007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,41,26,0,0,0,0,0
"362891",6,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,62,3,59,245,0,0,3,0,0
"241066",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,13,2,36,72,50,0,0,2,0,1
"154047",0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,5,2,19,45,48,0,0,0,0,0
"152647",0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,13,1,1,39,18,0,0,1,0,0
"150818",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"586339",0,0,0,0,0,0,0,0,0,0,0,0,6,31,28,0,0,1,5,0,0,0,0,0,0,0
"113155",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,6,1,19,0,0,0,0,0
"160599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,8,2,0,0,1,0,0
"331064",0,0,0,0,0,0,0,0,2,0,1,0,1,3,1,2,9,20,112,914,266,3,0,1,0,1
"7575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,4,0,0,0,0,0
"160275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0
"7586",0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,9,2,0,0,0,0,0
"335459",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"32280",0,0,0,0,0,0,0,0,0,1,0,1,53,302,243,1,0,0,0,0,0,0,0,1,0,0
"7606",0,1,0,1,1,1,1,0,2,3,16,18,1132,3810,4307,30,5,2,1,46,9,0,9,12,0,0
"7598",1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,1,11,561,773,2,0,4,0,0
"545897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"169677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,84,193,194,0,0,5,0,0
"235979",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7619",0,0,0,0,0,0,0,0,1,0,0,3,12,20,23,26,55,31,5,61,11,1,0,0,0,0
"7624",0,0,0,0,0,0,0,0,0,1,4,2,90,334,283,7,5,5,4,8,6,0,0,1,1,1
"7641",0,0,0,0,2,0,0,0,0,0,0,0,6,15,12,1,1,2,2,17,7,0,0,0,0,1
"7621",2,1,0,1,0,0,0,3,0,0,1,0,24,82,83,0,17,10,31,1337,1528,6,1,18,0,1
"131035",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0,0,0,0
"565944",0,0,0,0,0,0,0,0,0,0,0,0,2,8,15,0,20,2,9,36,76,0,0,1,0,0
"104039",0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,5,2,7,21,8,0,0,0,1,0
"147990",1,0,0,0,0,0,0,0,1,1,0,1,3,0,0,4,264,4,0,14,25,0,0,0,0,0
"258311",0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,5,1,0,0,0,0,0
"96909",0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,1,0,8,10,226,22,0,0,1,0,0
"565421",0,0,0,0,0,0,0,0,0,0,0,0,7,28,28,0,0,0,0,0,0,0,0,0,0,0
"274414",0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
"141619",0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0
"66569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"244634",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"106089",1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
"148733",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"159540",4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"511219",16,52,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"367915",4,4,1,0,0,0,0,0,0,0,0,0,6,21,23,0,0,0,1,15,3,0,0,0,0,0
"76061",0,0,0,0,0,0,0,0,0,0,0,2,7,36,156,1,0,0,0,0,0,0,0,0,0,0
"242102",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"220661",14,7,0,0,0,0,0,0,0,0,0,0,5,7,17,0,0,0,0,0,0,0,0,0,0,0
"553048",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589528",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,5,16,21,2,0,0,1,0,0
"114044",2,1,1,2,1,1,2,1,5,5,34,14,484,2331,3006,23,90,183,281,9542,1253,4,3,14,4,3
"153466",1,8,0,0,0,1,0,0,51,2,4,5,31,51,37,12,40,250,3,95,12,2,2,5,5,1
"346479",0,1,0,0,0,0,0,0,2,1,6,41,368,1232,1159,12,6,43,3,66,24,1,2,5,0,0
"332876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"207297",0,0,0,0,0,0,1,0,10,0,3,1,5,14,3,2,207,8,10,18,4,0,4,20,18,13
"253074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,2,0,0,2,2,0
"585574",0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,3,7,15,16,4,0,1,51,52,49
"510626",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,3,2,1
"551312",0,0,0,0,0,0,0,0,0,0,0,0,10,17,7,0,0,0,2,7,15,0,0,1,0,0
"365755",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,30,1,4,0,1,0,0,0,0,0
"553141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,109,29,0,0,0,0,0,0,0,0
"340951",5,0,0,0,0,0,0,0,1,2,1,0,9,16,24,0,5,1,18,177,138,1,1,6,0,0
"304458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"258434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"221272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,4,0,0,0,0,0
"303531",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,1,2,0,1,0,0,0,0
"592478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0
"589101",0,0,0,0,0,0,0,0,0,0,0,0,9,21,21,2,138,17,22,111,42,0,0,1,1,1
"261838",0,0,0,0,0,0,1,0,0,0,0,0,8,25,19,0,9,0,1,7,39,0,0,0,0,0
"156456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,0,0,0,0,0
"581393",1,0,0,0,0,0,0,0,4,0,0,0,1,2,1,106,43,245,28,331,274,0,0,5,0,0
"586541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,7,0,0,0,0,0
"7650",1,0,0,0,0,0,0,1,1,0,0,1,3,11,5,0,2,2,0,6,6,0,0,0,0,0
"509542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,0,1,0,0,0
"354483",2,0,0,0,0,0,0,0,1,1,3,6,146,749,803,8,0,1,4,4,6,0,0,0,0,0
